RSRP,RSRQ,Azimuth,Dis_Serving,RS SINR Carrier 1
-99.09999847,-16.20000076,26.87913442,0.208464861,-3.900000095
-85.69999695,-13.60000038,28.07083603,0.217990694,2.299999952
-84.0,-14.5,30.00851978,0.22808644,2.099999905
-90.90000153,-14.19999981,32.18750465,0.240040254,1.799999952
-87.30000305,-11.69999981,34.20507559,0.253063009,3.400000095
-91.69999695,-13.10000038,35.82416114,0.262320097,0.699999988
-93.30000305,-13.60000038,37.85857717,0.26899784,0.200000003
-87.59999847,-10.60000038,40.1858242,0.273092916,4.900000095
-83.5,-10.5,43.10319575,0.27382566,6.099999905
-87.5,-13.39999962,46.14026076,0.271529221,3.599999905
-91.09999847,-13.60000038,49.0757387,0.266951111,3.599999905
-91.09999847,-14.39999962,55.51854538,0.260834957,1.299999952
-76.5,-10.5,58.44877508,0.258434443,6.099999905
-72.90000153,-10.19999981,60.9356894,0.252676697,8.899999619
-71.69999695,-12.60000038,62.34939269,0.247052816,4.900000095
-71.19999695,-13.10000038,62.72357772,0.239534521,3.799999952
-71.30000305,-12.5,62.41550289,0.230874851,5.900000095
-74.59999847,-11.89999962,61.2444696,0.220239896,5.300000191
-78.40000153,-12.30000019,60.14038679,0.209556914,2.799999952
-77.90000153,-10.10000038,60.42137853,0.196873401,7.400000095
-78.80000305,-8.899999619,63.40633101,0.185963445,7.0
-79.30000305,-9.199999809,67.94061505,0.17718153,8.5
-80.69999695,-10.30000019,71.43467102,0.172615133,7.900000095
-81.09999847,-10.60000038,73.03672171,0.172395987,3.599999905
-80.5,-12.80000019,73.06083096,0.172996744,4.099999905
-79.0,-9.5,73.29214327,0.173121372,7.400000095
-80.30000305,-11.10000038,74.13811911,0.172139064,5.199999809
-84.30000305,-11.10000038,75.49157216,0.170368724,6.599999905
-81.59999847,-10.5,78.37929939,0.167600146,20.20000076
-85.19999695,-11.30000019,81.48696479,0.165492395,6.699999809
-83.30000305,-12.60000038,85.31729456,0.161867356,4.800000191
-83.80000305,-11.0,88.60039793,0.159929922,2.200000048
-82.5,-13.5,90.26008887,0.156770811,5.900000095
-80.80000305,-14.0,91.2892054,0.152025535,0.0
-79.80000305,-14.5,91.15043326,0.143948609,0.100000001
-74.59999847,-13.30000019,91.28266497,0.133637011,1.399999976
-71.69999695,-13.10000038,92.42692349,0.122351829,3.700000048
-77.59999847,-15.30000019,94.61165713,0.109761306,2.0
-81.30000305,-13.30000019,96.80894165,0.097386648,2.900000095
-81.30000305,-13.89999962,98.44109223,0.089389848,2.700000048
-73.69999695,-9.399999619,99.09410266,0.086459788,6.800000191
-75.69999695,-13.39999962,99.9743775,0.08134288,2.799999952
-70.0,-11.60000038,101.686623,0.074787979,2.900000095
-72.30000305,-11.80000019,103.0929997,0.069150999,3.099999905
-72.59999847,-13.30000019,104.1033973,0.063474709,0.800000012
-69.30000305,-11.80000019,103.0756091,0.057814304,4.5
-73.69999695,-14.10000038,98.70182518,0.048301379,3.400000095
-74.40000153,-11.69999981,90.34036524,0.038174072,4.199999809
-80.19999695,-13.5,67.68820969,0.029913015,-0.899999976
-83.40000153,-15.39999962,37.85635761,0.0317818,-1.399999976
-84.69999695,-13.60000038,21.58067241,0.041807794,2.599999905
-88.59999847,-17.39999962,15.55073592,0.055559764,-2.099999905
-92.69999695,-24.20000076,15.19640203,0.070513628,4.745367374
-91.19999695,-21.89999962,18.16991391,0.083653467,5.800000191
-82.59999847,-13.69999981,20.94515616,0.094440189,6.099999905
-84.40000153,-13.5,21.98488761,0.102367754,2.599999905
-86.69999695,-14.5,22.12465704,0.110675671,3.200000048
-88.30000305,-12.10000038,21.08230778,0.119698557,2.900000095
-85.59999847,-13.0,15.88704947,0.122508291,4.400000095
-85.19999695,-10.60000038,10.65119316,0.127600813,5.099999905
-87.5,-12.89999962,5.944013694,0.135330174,3.599999905
-86.59999847,-11.89999962,1.856155506,0.145679525,4.300000191
-81.59999847,-10.80000019,358.635143,0.158417656,8.600000381
-82.59999847,-10.30000019,356.3252153,0.173059341,7.5
-82.5,-9.0,354.7260961,0.187539137,8.399999619
-82.5,-10.30000019,353.2549486,0.201809001,8.399999619
-82.80000305,-10.0,352.408668,0.215089218,9.100000381
-81.59999847,-9.399999619,351.9335324,0.225600517,9.0
-81.40000153,-10.60000038,352.1150342,0.233755735,6.300000191
-81.0,-10.5,352.0337185,0.240150152,10.10000038
-81.90000153,-10.60000038,351.5640532,0.242668775,11.0
-85.40000153,-10.89999962,350.1116859,0.243287143,7.199999809
-86.40000153,-9.300000191,349.1508689,0.242908278,7.900000095
-85.80000305,-10.39999962,348.2374081,0.240447896,8.0
-89.0,-10.80000019,347.3048023,0.234348232,6.400000095
-88.90000153,-11.19999981,347.551733,0.226663342,7.5
-85.0,-8.600000381,350.0878146,0.219237693,9.399999619
-85.40000153,-9.0,352.4139675,0.209296003,9.399999619
-87.59999847,-11.60000038,354.0881193,0.197669533,7.199999809
-86.30000305,-10.5,355.5567601,0.182362913,7.099999905
-82.40000153,-14.39999962,357.4222942,0.165296172,7.400000095
-83.90000153,-14.30000019,4.328727807,0.127314427,3.400000095
-85.19999695,-13.69999981,6.144825304,0.121211714,3.5
-87.19999695,-13.60000038,14.72890171,0.062167053,3.400000095
-88.69999695,-14.39999962,7.758189533,0.047205123,1.200000048
-89.90000153,-14.69999981,223.9972583,0.033506537,0.600000024
-90.40000153,-15.0,206.9963543,0.042425836,1.899999976
-89.19999695,-15.19999981,188.5477821,0.086043209,0.699999988
-86.59999847,-14.69999981,191.6257841,0.094941163,2.599999905
-82.80000305,-12.5,196.8352281,0.103009081,7.0
-83.09999847,-13.10000038,202.3950189,0.110675394,5.699999809
-83.19999695,-14.30000019,207.5311342,0.119994991,4.5
-87.59999847,-14.10000038,211.5772154,0.128570182,6.099999905
-93.0,-9.699999809,216.0410945,0.135688236,7.900000095
-93.19999695,-9.0,220.8752893,0.140900516,8.199999809
-93.09999847,-9.399999619,226.1018806,0.144233306,8.199999809
-90.90000153,-10.39999962,231.4560277,0.147935915,9.5
-93.40000153,-10.5,236.4166155,0.151387833,8.100000381
-96.09999847,-10.69999981,241.5848324,0.155056592,6.0
-96.80000305,-11.39999962,247.2807319,0.157503597,2.799999952
-95.59999847,-12.89999962,252.5636519,0.15622077,1.899999976
-105.8000031,-25.29999924,257.5511764,0.155964868,-8.600000381
-81.09999847,-12.39999962,82.92928628,0.445911557,2.799999952
-83.40000153,-12.39999962,81.50330652,0.443740604,1.100000024
-92.19999695,-13.89999962,80.43905571,0.437863978,3.700000048
-96.90000153,-18.0,79.53285867,0.435818172,-3.200000048
-96.59999847,-20.39999962,78.23349906,0.433928061,-7.699999809
-98.69999695,-19.60000038,178.5477544,3.440327091,-6.5
-93.40000153,-16.39999962,75.15729866,0.427657593,-2.599999905
-92.59999847,-15.89999962,73.44761301,0.42990973,-0.699999988
-93.40000153,-16.79999924,71.69921786,0.439662509,-0.200000003
-96.30000305,-19.20000076,70.22440756,0.453803191,1.399999976
-90.5,-13.60000038,299.5309428,0.186793863,6.699999809
-89.69999695,-12.5,314.1634955,0.174579949,5.400000095
-87.90000153,-13.60000038,317.7045719,0.171050898,4.800000191
-85.69999695,-12.39999962,320.9490217,0.164894599,7.800000191
-87.90000153,-10.0,324.0261605,0.155707799,7.0
-89.69999695,-10.89999962,326.0472148,0.140859634,4.5
-83.80000305,-10.10000038,326.7089373,0.125161113,9.100000381
-80.09999847,-9.399999619,325.0743179,0.108974305,11.0
-80.19999695,-8.800000191,323.2526839,0.093903946,7.599999905
-77.40000153,-10.19999981,319.9144513,0.080479024,8.199999809
-82.59999847,-11.80000019,315.4721312,0.068416329,8.300000191
-86.40000153,-12.89999962,308.3058784,0.056541225,3.900000095
-79.09999847,-10.5,298.5829396,0.04502147,8.5
-80.0,-10.10000038,292.6703752,0.034957247,6.900000095
-76.5,-9.699999809,297.5323891,0.026617079,8.5
-74.30000305,-10.10000038,322.0717288,0.021044103,11.5
-71.90000153,-11.80000019,356.3885894,0.022219728,6.900000095
-76.09999847,-13.39999962,29.66647922,0.024164382,2.299999952
-80.69999695,-13.19999981,67.1709633,0.025808182,1.600000024
-88.90000153,-18.89999962,92.08297266,0.034843724,-2.5
-77.90000153,-12.30000019,101.12065,0.045803327,2.900000095
-80.19999695,-13.80000019,105.0331893,0.054709887,20.70000076
-78.40000153,-12.10000038,106.307829,0.059688,0.0
-80.69999695,-14.5,108.1244458,0.065097465,-2.200000048
-86.40000153,-16.29999924,111.7104681,0.072223327,-4.0
-89.5,-16.79999924,117.4015491,0.080202125,0.100000001
-89.5,-14.69999981,124.6109932,0.08941138,-0.600000024
-95.19999695,-15.5,131.8555138,0.100921775,-1.5
-96.0,-16.39999962,137.4433839,0.114637932,-0.800000012
-97.59999847,-18.20000076,141.9825976,0.128598246,-3.200000048
-97.30000305,-18.20000076,145.6459416,0.142304262,-3.0
-92.30000305,-14.39999962,149.3414456,0.154519556,-0.400000006
-92.69999695,-14.60000038,152.8002312,0.165632248,-0.5
-93.59999847,-16.20000076,154.751748,0.175124679,-0.600000024
-93.19999695,-13.69999981,155.3283219,0.180026877,1.100000024
-92.09999847,-14.10000038,155.1901844,0.181911378,0.699999988
-90.90000153,-14.39999962,154.1944234,0.187525442,0.800000012
-89.69999695,-15.10000038,152.11637,0.193766235,0.200000003
-82.69999695,-13.10000038,148.9048962,0.195419743,3.599999905
-83.69999695,-11.69999981,146.0138078,0.197312551,4.300000191
-85.90000153,-12.0,144.3475002,0.205803002,4.5
-84.90000153,-12.89999962,143.9815184,0.216311828,4.900000095
-88.59999847,-14.39999962,143.2749745,0.226620238,1.600000024
-95.80000305,-17.0,141.8557572,0.235866105,-3.099999905
-99.80000305,-20.39999962,351.0744483,0.557044967,-2.5
-91.59999847,-14.0,137.3498559,0.255874957,2.5
-93.19999695,-13.80000019,135.4459437,0.267464283,-0.800000012
-96.80000305,-15.19999981,133.6302094,0.279292669,2.0
-97.19999695,-17.20000076,131.5621614,0.290960006,-4.400000095
-97.90000153,-17.5,129.5932068,0.301922109,-3.700000048
-94.90000153,-16.89999962,127.9229021,0.31200864,-1.899999976
-97.90000153,-18.10000038,126.4719768,0.323218533,-3.900000095
-96.09999847,-16.79999924,125.0319339,0.335531641,-2.200000048
-98.40000153,-18.60000038,123.6217757,0.347706668,-5.099999905
-99.5,-18.79999924,122.1314482,0.358957508,-1.5
-100.5999985,-19.20000076,120.198432,0.369251323,-3.599999905
-95.40000153,-14.80000019,8.987350619,0.56587679,1.899999976
-97.59999847,-15.80000019,10.16442563,0.578179314,-0.200000003
-96.09999847,-15.10000038,11.39065759,0.591363219,1.299999952
-90.09999847,-13.60000038,12.75171575,0.601978513,7.099999905
-92.69999695,-13.80000019,13.82133726,0.606278156,4.099999905
-92.90000153,-13.5,14.28648942,0.610925238,5.800000191
-95.69999695,-15.0,14.17788199,0.620502828,2.299999952
-96.59999847,-16.20000076,13.26329743,0.630419244,-0.699999988
-97.19999695,-16.10000038,12.38363625,0.644919545,0.899999976
-97.09999847,-15.0,11.7366612,0.659989732,1.799999952
-96.80000305,-14.60000038,11.23876748,0.675186561,4.0
-99.0,-16.0,10.69827215,0.691567977,0.100000001
-98.19999695,-17.10000038,10.26188756,0.706058697,-2.599999905
-96.19999695,-19.20000076,9.19803741,0.733782898,-4.699999809
-84.30000305,-13.60000038,89.79423633,0.358313611,2.299999952
-79.40000153,-11.39999962,87.99583997,0.353472004,4.800000191
-85.40000153,-13.30000019,87.03714464,0.347812347,3.900000095
-84.09999847,-12.30000019,86.74712299,0.338244351,3.400000095
-84.80000305,-11.80000019,87.43469469,0.32861554,5.400000095
-82.5,-13.60000038,88.82311606,0.321159576,4.599999905
-78.0,-11.80000019,89.7422675,0.313694616,4.5
-72.80000305,-10.60000038,90.63771663,0.304134444,4.800000191
-71.40000153,-11.80000019,91.36466795,0.293467899,5.599999905
-74.69999695,-10.5,92.10654476,0.282321825,7.099999905
-72.80000305,-11.0,92.775363,0.271257179,5.599999905
-74.90000153,-11.30000019,93.2605785,0.260704215,4.300000191
-73.0,-11.60000038,93.65082843,0.248659143,5.199999809
-70.30000305,-10.0,94.01661332,0.236257742,6.300000191
-72.80000305,-12.10000038,93.87257195,0.213278859,3.700000048
-74.5,-11.80000019,93.46780726,0.20142964,6.300000191
-73.09999847,-10.10000038,93.02358158,0.189801877,8.600000381
-75.09999847,-11.0,92.72042652,0.18108999,8.0
-75.40000153,-12.0,92.62029134,0.176988616,9.699999809
-81.40000153,-12.60000038,90.96762792,0.131774145,4.099999905
-81.0,-12.89999962,91.6782518,0.117488199,2.5
-87.5,-15.30000019,93.29152978,0.103214478,2.200000048
-86.5,-13.89999962,96.04840965,0.091923032,0.699999988
-85.09999847,-14.39999962,98.58902334,0.085635519,2.400000095
-85.09999847,-14.5,100.031013,0.079739248,1.200000048
-83.80000305,-17.60000038,101.7045431,0.07310201,-5.099999905
-84.40000153,-20.0,103.111564,0.065001168,-7.900000095
-76.5,-14.10000038,102.1727119,0.055713035,1.700000048
-75.90000153,-15.5,86.94013748,0.035726414,3.5
-78.5,-13.60000038,62.06305517,0.028920264,4.0
-87.5,-15.39999962,29.21753614,0.031043324,0.699999988
-84.5,-12.80000019,15.58292451,0.041383419,0.5
-84.59999847,-10.39999962,14.27841643,0.05424649,6.199999809
-85.90000153,-11.89999962,15.20018516,0.069016954,2.599999905
-83.0,-9.899999619,17.21787052,0.081418437,4.699999809
-85.30000305,-10.89999962,18.7356232,0.089035988,3.099999905
-84.80000305,-12.19999981,19.61086771,0.093167135,2.599999905
-85.40000153,-11.69999981,20.41175566,0.099691155,3.5
-87.30000305,-14.69999981,21.09423226,0.108823321,1.899999976
-86.69999695,-14.39999962,12.75495403,0.127056567,1.700000048
-86.19999695,-12.10000038,7.075541858,0.138279839,3.299999952
-87.69999695,-13.69999981,4.453609408,0.147217379,0.5
-90.0,-15.80000019,1.998306492,0.158287725,-1.200000048
-87.0,-15.10000038,359.6237433,0.171355077,1.899999976
-84.5,-13.19999981,357.5116964,0.183425529,3.799999952
-86.0,-12.89999962,355.4550072,0.194371725,3.299999952
-82.5,-10.30000019,353.3425253,0.20373748,10.39999962
-82.40000153,-11.10000038,351.4513052,0.211290558,8.399999619
-84.19999695,-11.80000019,351.3608159,0.219885424,8.199999809
-81.59999847,-10.19999981,352.3346823,0.228721398,9.199999809
-81.80000305,-9.199999809,353.3902801,0.235408779,10.0
-82.09999847,-10.5,355.5835323,0.242129839,12.30000019
-92.80000305,-11.10000038,357.2868052,0.247457056,6.099999905
-92.19999695,-9.800000191,0.180673229,0.253060896,4.900000095
-93.0,-11.89999962,3.394156088,0.258545854,6.400000095
-94.5,-11.60000038,6.685022051,0.265091944,4.900000095
-96.19999695,-10.60000038,9.87795685,0.273463832,4.599999905
-94.69999695,-11.19999981,12.86170812,0.282490974,4.699999809
-93.09999847,-9.5,15.46577422,0.290188849,4.900000095
-95.80000305,-14.5,17.54036529,0.29940534,1.200000048
-97.59999847,-15.10000038,19.07704817,0.310315174,-0.400000006
-96.5,-14.69999981,20.13570955,0.31815824,0.300000012
-94.59999847,-13.69999981,19.210944,0.319074643,1.200000048
-94.09999847,-11.60000038,17.60820404,0.313218323,2.799999952
-91.30000305,-13.60000038,15.88174378,0.30632644,2.700000048
-92.09999847,-12.5,13.97014457,0.299375362,3.5
-90.90000153,-11.0,12.10042112,0.292419421,3.299999952
-91.30000305,-12.30000019,10.47211941,0.287483919,3.700000048
-90.40000153,-12.0,9.390415494,0.283984611,5.199999809
-90.69999695,-12.0,8.709158548,0.281919644,5.800000191
-92.19999695,-13.0,7.623111421,0.279076117,5.099999905
-88.90000153,-9.800000191,6.287735324,0.275729746,4.800000191
-90.40000153,-11.89999962,4.597620576,0.271949426,4.199999809
-90.0,-11.80000019,2.782029642,0.268132343,3.799999952
-87.59999847,-12.30000019,358.4031295,0.261242744,6.199999809
-80.69999695,-10.39999962,356.0984668,0.258182522,6.300000191
-80.09999847,-9.600000381,353.5372459,0.255328269,6.800000191
-86.80000305,-10.10000038,350.7567002,0.253047453,5.5
-88.09999847,-11.69999981,347.6794726,0.251094618,6.199999809
-88.90000153,-12.60000038,344.7558474,0.249674557,5.300000191
-86.90000153,-12.80000019,341.5893443,0.249478819,7.900000095
-88.30000305,-13.39999962,338.3245364,0.250018568,5.599999905
-87.09999847,-12.19999981,335.1287772,0.25119359,7.900000095
-86.30000305,-9.600000381,332.1812818,0.253468936,7.0
-85.09999847,-10.60000038,330.377649,0.255653869,4.400000095
-83.90000153,-12.0,329.8988489,0.256285791,7.300000191
-84.19999695,-10.60000038,329.9364582,0.255928828,8.199999809
-84.90000153,-12.0,329.6282692,0.256072006,6.900000095
-85.09999847,-9.699999809,329.2282737,0.25602118,9.199999809
-88.5,-9.300000191,328.5742699,0.255990546,8.5
-88.59999847,-12.39999962,327.7658722,0.256111636,5.599999905
-90.80000305,-11.80000019,326.8570625,0.257386669,4.900000095
-89.59999847,-11.80000019,326.0529913,0.25814947,6.099999905
-89.40000153,-11.60000038,324.9555611,0.258820947,4.800000191
-88.90000153,-11.60000038,323.3162764,0.260657536,3.200000048
-88.09999847,-11.30000019,321.1868691,0.26326662,3.200000048
-89.09999847,-12.69999981,318.6819247,0.267618241,2.5
-89.90000153,-13.80000019,315.9608147,0.272905002,1.899999976
-90.30000305,-13.69999981,310.8813872,0.285600434,3.0
-90.0,-14.39999962,306.7074041,0.297862922,-3.400000095
-88.80000305,-14.60000038,296.8988649,0.34192822,6.300000191
-88.30000305,-15.0,294.0152952,0.359153304,-1.200000048
-89.19999695,-16.60000038,291.3480975,0.378187281,0.600000024
-89.59999847,-14.0,290.1882852,0.387201274,2.400000095
-89.80000305,-14.10000038,288.7545253,0.39930121,1.399999976
-90.80000305,-15.5,287.5208891,0.409742299,-4.0
-90.0,-15.19999981,285.6356368,0.426850981,1.399999976
-89.80000305,-13.39999962,283.6031585,0.448824257,0.800000012
-90.0,-14.19999981,281.8825704,0.470782288,1.200000048
-88.40000153,-12.10000038,279.285313,0.509925029,4.300000191
-85.90000153,-14.30000019,276.8652292,0.551891653,3.599999905
-87.80000305,-15.80000019,275.7822286,0.572920851,-1.799999952
-90.5,-12.39999962,277.6335123,0.625742478,-4.099999905
-91.30000305,-17.0,278.757312,0.634372126,-6.0
-92.19999695,-14.89999962,284.8999589,0.628495317,-4.5
-91.40000153,-17.79999924,285.6892214,0.62631014,-5.699999809
-92.40000153,-17.20000076,286.1893141,0.629113241,-1.100000024
-83.80000305,-14.0,359.7445677,0.25672495,11.19999981
-87.0,-13.69999981,17.39623229,0.300866177,4.300000191
-87.69999695,-14.0,23.66227956,0.331695309,3.700000048
-85.5,-14.69999981,30.59903991,0.382136371,6.5
-85.59999847,-15.60000038,33.23166721,0.412291035,4.745367374
-88.40000153,-13.5,34.83183616,0.429012348,2.200000048
-89.0,-13.80000019,35.08081892,0.453740755,0.300000012
-87.30000305,-11.89999962,32.89761937,0.426715045,2.299999952
-84.59999847,-12.0,31.06033396,0.406573937,2.299999952
-83.30000305,-11.19999981,28.3265366,0.381966985,5.800000191
-84.19999695,-12.39999962,24.71394129,0.35841737,7.0
-84.40000153,-14.10000038,20.11163825,0.336277803,6.099999905
-85.19999695,-15.0,10.13023121,0.29761959,9.100000381
-84.80000305,-13.89999962,351.9051259,0.292180441,4.745367374
-83.09999847,-12.89999962,346.9775247,0.307656317,6.199999809
-82.80000305,-12.60000038,338.8628192,0.386261322,9.399999619
-83.30000305,-12.80000019,337.4603244,0.440215002,4.745367374
-82.80000305,-13.19999981,336.6030668,0.465054158,6.599999905
-82.0,-13.30000019,336.2587611,0.490523991,4.745367374
-81.90000153,-12.80000019,336.1198033,0.504018549,9.199999809
-81.19999695,-13.5,333.5882891,0.617670055,8.5
-81.09999847,-13.39999962,332.059109,0.625174807,4.745367374
-82.40000153,-13.60000038,333.7610847,0.5121652,8.0
-82.19999695,-14.10000038,334.8130747,0.449083882,4.699999809
-80.90000153,-13.19999981,335.6634385,0.416981608,5.199999809
-80.0,-13.39999962,337.230052,0.359948756,7.199999809
-79.5,-13.89999962,338.3336871,0.30840674,4.745367374
-80.0,-12.30000019,337.5845104,0.247491467,8.0
-79.40000153,-13.19999981,338.4704394,0.223514205,10.30000019
-79.59999847,-12.69999981,354.2646665,0.099135057,12.10000038
-83.19999695,-12.19999981,358.2719012,0.082544178,7.800000191
-79.90000153,-12.69999981,2.783961983,0.069086886,10.19999981
-77.90000153,-12.30000019,7.734159634,0.059302654,11.60000038
-73.19999695,-12.19999981,13.11180458,0.052361323,10.60000038
-74.40000153,-11.89999962,38.59767719,0.034804918,12.80000019
-73.5,-12.19999981,55.85184539,0.031044754,14.39999962
-71.59999847,-11.60000038,239.2770058,0.127043608,15.0
-71.19999695,-10.60000038,279.6919785,0.150076541,14.10000038
